date,day_of_week,high_hour,low_hour,p1_hour,p1_type,p2_hour,p2_type,daily_high,daily_low,open_price,close_price,day_return
2025-01-15,2,20,0,0,low,20,high,100681.94,96500.0,96560.85,100497.35,0.040767039643913656
2025-01-16,3,0,15,0,high,15,low,100866.66,97335.13,100497.35,99987.3,-0.005075258203325788
2025-01-17,4,19,0,0,low,19,high,105865.22,99950.77,99987.3,104077.48,0.040906995188388855
2025-01-18,5,15,8,8,low,15,high,104988.88,102277.55,104077.47,104556.23,0.0046000349547312665
2025-01-19,6,20,23,20,high,23,low,106422.43,99651.6,104556.23,101331.57,-0.03084139510385932
2025-01-20,0,6,0,0,low,6,high,109588.0,99550.0,101331.57,102260.01,0.009162396279856195
2025-01-21,1,18,1,1,low,18,high,107240.81,100119.04,102260.0,106143.82,0.03797985527087822
2025-01-22,2,1,16,1,high,16,low,106394.46,103339.12,106143.82,103706.66,-0.02296092226565808
2025-01-23,3,16,10,10,low,16,high,106850.0,101262.28,103706.66,103910.34,0.0019640011547955843
2025-01-24,4,18,3,3,low,18,high,107120.0,102750.0,103910.35,104870.5,0.009240176748514408
2025-01-25,5,18,10,10,low,18,high,105286.52,104106.09,104870.51,104746.85,-0.0011791684812059076
2025-01-26,6,4,23,4,high,23,low,105500.0,102520.44,104746.86,102620.0,-0.020304761402871654
2025-01-27,0,0,7,0,high,7,low,103260.0,97777.77,102620.01,102082.83,-0.00523465160449695
2025-01-28,1,15,21,15,high,21,low,103800.0,100272.68,102082.83,101335.52,-0.0073206238502596145
2025-01-29,2,20,0,0,low,20,high,104782.68,101328.01,101335.52,103733.24,0.023661199942527567
2025-01-30,3,15,0,0,low,15,high,106457.44,103278.54,103733.25,104722.94,0.00954072103207026
2025-01-31,4,15,21,15,high,21,low,106012.0,101560.0,104722.94,102429.56,-0.02189949976576292
2025-02-01,5,2,23,2,high,23,low,102783.71,100279.51,102429.56,100635.65,-0.017513596660963922
2025-02-02,6,1,22,1,high,22,low,101456.6,96150.0,100635.66,97700.59,-0.029165307804410553
2025-02-03,0,22,2,2,low,22,high,102500.01,91231.0,97700.59,101328.52,0.037133143208244776
2025-02-04,1,1,22,1,high,22,low,101732.31,96150.0,101328.51,97763.13,-0.03518634587639738
2025-02-05,2,14,23,14,high,23,low,99149.0,96155.0,97763.14,96612.43,-0.011770387080447768
2025-02-06,3,11,19,11,high,19,low,99120.0,95676.64,96612.44,96554.35,-0.0006012683252798139
2025-02-07,4,14,20,14,high,20,low,100137.99,95620.34,96554.35,96506.8,-0.0004924687494660045
2025-02-08,5,3,15,3,high,15,low,96880.0,95688.0,96506.8,96444.74,-0.0006430634939713851
2025-02-09,6,4,21,4,high,21,low,97323.09,94713.0,96444.75,96462.75,0.00018663535340181814
2025-02-10,0,13,1,1,low,13,high,98345.0,95256.0,96462.75,97430.82,0.010035687350816839
2025-02-11,1,5,19,5,high,19,low,98478.42,94876.88,97430.82,95778.2,-0.01696198389790838
2025-02-12,2,22,13,13,low,22,high,98119.99,94088.23,95778.21,97869.99,0.021839831836489725
2025-02-13,3,1,16,1,high,16,low,98083.91,95217.36,97870.0,96608.14,-0.012893225707571274
2025-02-14,4,17,15,15,low,17,high,98826.0,96252.82,96608.13,97500.48,0.0092368002568727
2025-02-15,5,3,0,0,low,3,high,97972.26,97223.58,97500.47,97569.66,0.0007096376048238776
2025-02-16,6,0,23,0,high,23,low,97704.47,96046.18,97569.67,96118.12,-0.014877061693454563
2025-02-17,0,14,19,14,high,19,low,97046.59,95205.0,96118.12,95780.0,-0.0035177550289164556
2025-02-18,1,14,19,14,high,19,low,96753.91,93388.09,95780.01,95671.74,-0.0011304028888699169
2025-02-19,2,23,5,5,low,23,high,96899.99,95029.99,95671.74,96644.37,0.010166324977469733
2025-02-20,3,20,0,0,low,20,high,98711.36,96415.09,96644.37,98305.0,0.01718289435794351
2025-02-21,4,13,20,13,high,20,low,99475.0,94871.95,98305.01,96181.98,-0.02159635607585004
2025-02-22,5,12,0,0,low,12,high,96980.0,95770.49,96181.99,96551.01,0.003836685017641967
2025-02-23,6,0,17,0,high,17,low,96650.0,95227.94,96551.01,96258.0,-0.0030347688750225893
2025-02-24,0,0,23,0,high,23,low,96500.0,91349.26,96258.0,91552.88,-0.048880300858110445
2025-02-25,1,3,15,3,high,15,low,92540.69,86050.99,91552.88,88680.4,-0.03137509164102768
2025-02-26,2,3,20,3,high,20,low,89414.15,82256.01,88680.39,84250.09,-0.04995805724354621
2025-02-27,3,11,20,11,high,20,low,87078.46,82716.49,84250.09,84708.58,0.0054420119907290935
2025-02-28,4,18,8,8,low,18,high,85120.0,78258.52,84708.57,84349.94,-0.00423369205736804
2025-03-01,5,4,0,0,low,4,high,86558.0,83824.78,84349.95,86064.53,0.020326983003546555
2025-03-02,6,17,14,14,low,17,high,95000.0,85050.6,86064.54,94270.0,0.09534077565510729
2025-03-03,0,0,21,0,high,21,low,94416.46,85117.11,94269.99,86220.61,-0.0853864522527265
2025-03-04,1,21,15,15,low,21,high,88967.52,81500.0,86221.16,87281.98,0.012303476316022568
2025-03-05,2,23,0,0,low,23,high,91000.0,86334.53,87281.98,90606.01,0.03808380607314361
2025-03-06,3,5,19,5,high,19,low,92810.64,87836.0,90606.0,89931.89,-0.0074400150100434916
2025-03-08,5,0,1,0,high,1,low,86897.25,85218.47,86801.74,86222.45,-0.006673714144440055
2025-03-09,6,1,23,1,high,23,low,86500.0,80000.0,86222.46,80734.37,-0.06365035281990343
2025-03-10,0,9,19,9,high,19,low,84123.46,77459.91,80734.48,78595.86,-0.026489549446531337
2025-03-11,1,19,0,0,low,19,high,83617.4,76606.0,78595.86,82932.99,0.05518267756087922
2025-03-12,2,12,15,12,high,15,low,84539.85,80607.65,82932.99,83680.12,0.009008839546240767
2025-03-13,3,2,17,2,high,17,low,84336.33,79939.9,83680.12,81115.78,-0.03064455452501737
2025-03-14,4,15,0,0,low,15,high,85309.71,80818.84,81115.78,83983.2,0.03534971863674365
2025-03-15,5,3,8,3,high,8,low,84676.28,83618.0,83983.19,84338.44,0.004230013172874238
2025-03-16,6,16,23,16,high,23,low,85117.04,81981.12,84338.44,82574.53,-0.02091466240067997
2025-03-17,0,19,14,14,low,19,high,84756.83,82456.0,82574.52,84010.03,0.017384418341154083
2025-03-18,1,0,13,0,high,13,low,84021.74,81134.66,84010.02,82715.03,-0.015414708864490274
2025-03-19,2,23,2,2,low,23,high,87000.0,82547.16,82715.03,86845.94,0.04994146771149093
2025-03-20,3,0,16,0,high,16,low,87453.67,83655.23,86845.93,84223.39,-0.030197615478353375
2025-03-21,4,2,13,2,high,13,low,84850.33,83175.25,84223.38,84088.79,-0.001598012333392593
2025-03-22,5,9,23,9,high,23,low,84539.17,83625.1,84088.79,83840.59,-0.0029516419489446465
2025-03-23,6,23,0,0,low,23,high,86129.64,83809.75,83840.59,86082.5,0.026740150564303084
2025-03-24,0,14,2,2,low,14,high,88765.43,85519.09,86082.5,87498.16,0.016445386692998037
2025-03-25,1,20,4,4,low,20,high,88539.63,86310.0,87498.16,87392.87,-0.0012033395902269048
2025-03-26,2,7,19,7,high,19,low,88275.0,85860.0,87392.88,86909.17,-0.005534890256506095
2025-03-27,3,2,13,2,high,13,low,87756.39,85800.0,86909.17,87232.01,0.0037146828119517944
2025-03-28,4,1,17,1,high,17,low,87515.67,83585.0,87232.01,84424.38,-0.03218577675786664
2025-03-29,5,0,17,0,high,17,low,84624.73,81644.81,84424.38,82648.54,-0.021034682161716924
2025-03-30,6,10,22,10,high,22,low,83534.64,81565.0,82648.53,82389.99,-0.0031281863089397187
2025-03-31,0,15,0,0,low,15,high,83943.08,81278.52,82390.0,82550.01,0.0019421046243475514
2025-04-01,1,23,0,0,low,23,high,85579.46,82432.74,82550.0,85158.34,0.03159709267110838
2025-04-02,2,20,23,20,high,23,low,88500.0,82320.0,85158.35,82516.29,-0.031025260588069307
2025-04-03,3,1,15,1,high,15,low,83998.02,81211.24,82516.28,83213.09,0.008444515433802853
2025-04-04,4,9,11,9,high,11,low,84720.0,81659.0,83213.09,83889.87,0.008133095406023246
2025-04-05,5,1,15,1,high,15,low,84266.0,82379.95,83889.87,83537.99,-0.004194546969735322
2025-04-06,6,1,23,1,high,23,low,83817.63,77153.83,83537.99,78430.0,-0.06114571346521511
